timestamp,symbol,target,reason
2026-07-01 16:00:00+00:00,SPY,2.67,trend_entry
2026-07-01 16:00:00+00:00,AAPL,6.01,trend_entry
2026-07-01 16:00:00+00:00,TSLA,2.45,trend_entry
2026-07-02 13:41:00+00:00,TSLA,0.0,trailing_stop
2026-07-08 12:00:00+00:00,SPY,0.0,signal_exit
2026-07-10 16:00:00+00:00,SPY,2.66,trend_entry
2026-07-10 20:00:00+00:00,QQQ,2.77,trend_entry
2026-07-16 20:00:00+00:00,QQQ,0.0,signal_exit
2026-07-17 04:00:00+00:00,SPY,0.0,signal_exit
2026-07-20 15:12:00+00:00,AAPL,0.0,trailing_stop
2026-07-22 16:00:00+00:00,SPY,2.67,trend_entry
2026-07-23 16:00:00+00:00,SPY,0.0,signal_exit
2026-07-24 16:00:00+00:00,AAPL,5.5,trend_entry
2026-07-30 14:33:00+00:00,AAPL,0.0,trailing_stop
2026-07-31 00:00:00+00:00,QQQ,2.89,trend_entry
2026-07-31 04:00:00+00:00,SPY,2.67,trend_entry
2026-07-31 04:00:00+00:00,TSLA,5.08,trend_entry
2026-07-31 14:04:00+00:00,TSLA,0.0,trailing_stop
2026-08-07 16:00:00+00:00,TSLA,5.62,trend_entry
2026-08-12 14:29:00+00:00,TSLA,0.0,trailing_stop
2026-08-13 20:00:00+00:00,TSLA,5.17,trend_entry
2026-08-14 15:23:00+00:00,TSLA,0.0,trailing_stop
2026-08-17 00:00:00+00:00,QQQ,0.0,planned_end_exit
2026-08-17 00:00:00+00:00,SPY,0.0,planned_end_exit
